Time	Raw	5Hz	25Hz	50Hz	100Hz	200Hz	500Hz	1000Hz
0.156	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1565	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.157	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1575	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.158	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1585	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.159	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1595	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.16	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1605	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.161	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1615	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.162	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1625	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.163	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1635	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.164	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1645	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.165	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1655	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.166	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1665	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.167	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1675	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.168	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1685	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.169	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1695	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.17	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1705	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.171	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1715	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.172	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1725	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.173	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1735	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.174	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1745	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.175	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1755	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.176	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1765	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.177	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1775	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.178	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1785	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.179	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1795	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.18	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1805	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.181	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1815	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.182	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1825	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.183	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1835	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.184	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1845	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.185	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1855	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.186	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1865	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.187	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1875	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.188	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1885	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.189	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1895	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.19	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1905	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.191	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1915	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.192	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1925	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.193	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1935	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.194	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1945	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.195	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1955	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.196	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1965	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.197	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1975	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.198	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1985	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.199	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.1995	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2005	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.201	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2015	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.202	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2025	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.203	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2035	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.204	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2045	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.205	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2055	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.206	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2065	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.207	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2075	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.208	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2085	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.209	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2095	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.21	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2105	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.211	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2115	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.212	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2125	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.213	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2135	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.214	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2145	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.215	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2155	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.216	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2165	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.217	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2175	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.218	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2185	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.219	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2195	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.22	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2205	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.221	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2215	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.222	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2225	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.223	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2235	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.224	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2245	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.225	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2255	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.226	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2265	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.227	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2275	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.228	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2285	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.229	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2295	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.23	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2305	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.231	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2315	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.232	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2325	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.233	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2335	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.234	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2345	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.235	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2355	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.236	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2365	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.237	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2375	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.238	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2385	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.239	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2395	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.24	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2405	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.241	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2415	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.242	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2425	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.243	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2435	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.244	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2445	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.245	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2455	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.246	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2465	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.247	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2475	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.248	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2485	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.249	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2495	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.25	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2505	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.251	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2515	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.252	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2525	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.253	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2535	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.254	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2545	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.255	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2555	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.256	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2565	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.257	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2575	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.258	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2585	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.259	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.2595	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
0.26	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294	499.13294
