file_prefix,cutoff_type,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force,trial_type,trial_number
M01_INTf3,group_cutoff,26.648000000000003,M01,3867.1499716636317,3871.1005077426,4880.919997429475,3977.996137089447,3983.6072101004847,7442.242696135887,4081.80976634021,4088.9760249975966,7442.242696135887,221.16257685692392,150.76678415726107,70.05791530616254,215.38233742171636,2017.747759246147,1166.269977794064,1590.0948002493724,2.8478122651484354,0.4133554891707371,0.4133554891707371,1.0265,0.706,0.1655,0.155,-0.2973626958658763,1747,3159,3490,3800,INTf,3
M01_INTf4,group_cutoff,26.648000000000003,M01,3806.0021546273206,3809.26236039933,4953.90217161295,3923.2393476933926,3926.732371299089,6826.496256419225,4027.4501859743455,4031.1501587655425,6826.496256419225,211.05083036608764,141.89521869218154,68.82016043057507,229.2756684779324,1972.1895955694617,1151.852661870377,1590.7711418119657,3.0497115518209283,0.47404386082110167,0.4740438608211009,1.0955,0.781,0.1665,0.148,-0.23932680477853097,1566,3128,3461,3757,INTf,4
M01_INTf5,group_cutoff,26.648000000000003,M01,2789.1244052981824,2790.1775659558816,5673.503652308369,3251.54856018205,3255.4292048538264,6038.47572892264,3735.172676321339,3742.0104317814757,6038.47572892264,227.48806881472422,154.95169881345953,72.21030413534001,219.26776927506808,1902.2052911476478,1155.5939332373557,1498.0825641232402,2.90345807116956,0.42966711371252103,0.4296671137125205,1.2695,0.9125,0.1745,0.1825,-0.32190034594360145,1245,3070,3419,3784,INTf,5
M02_CTRL1,group_cutoff,26.648000000000003,M02,144.00216532979766,143.31128612831716,3233.234387497185,1688.053293890653,1689.042352705347,7120.221526974114,3639.141865928335,3642.253722236234,7120.221526974114,307.6388117738753,214.42174423143177,92.79932951777845,250.9906690032525,1736.5825151858805,1264.8097851241027,1512.138299908908,2.864560328726404,0.41823169607100524,0.41823169607100563,1.0245,0.505,0.2295,0.29,-0.43605089592825946,1759,2769,3228,3808,CTRL,1
M02_CTRL2,group_cutoff,26.648000000000003,M02,753.3924786496377,752.0850417053745,3776.089815562591,1836.4733756673527,1838.34228147448,7323.447827299358,3117.864859462959,3123.4916919055345,7323.447827299358,315.17427387417126,218.55024592696378,96.23694830884634,258.5187727892976,1852.8280532388856,1245.5948640690349,1533.5360210716267,2.9573590185176815,0.44576821429194,0.4457682142919403,1.032,0.4895,0.2485,0.294,-0.40400965488360796,1757,2736,3233,3821,CTRL,2
M02_CTRL3,group_cutoff,26.648000000000003,M02,288.06569544915385,288.2165231213258,3559.4339542530943,1497.1866022626166,1497.8257138200888,6512.7818077325355,2645.955518890898,2647.0585421603932,6512.7818077325355,281.5167082434161,185.57573585053373,95.55664140712275,255.90427422234927,1707.3898806591178,1188.772013284208,1478.889667281256,2.921907360358445,0.435144883920329,0.435144883920329,1.0785,0.512,0.2905,0.276,-0.459201344401657,1567,2591,3172,3724,CTRL,3
M02_CTRL4,group_cutoff,26.648000000000003,M02,758.4049425956816,758.3188120113438,6986.942383270245,1333.896968863884,1335.4886779896383,6986.942383270245,1985.3089529948297,1988.799845505786,5746.027699848404,318.20896542026264,221.33102327512663,96.572791962619,254.49800495017507,1732.816288753325,1174.0664235425534,1440.1485181581663,2.9064343544388724,0.4305484534486496,0.43054845344864906,1.186,0.5315,0.307,0.3475,-0.47708105622398145,1445,2508,3122,3817,CTRL,4
M02_CTRL5,group_cutoff,26.648000000000003,M02,-362.7722937509914,-363.64072118905983,4293.346042680321,1567.6850586949106,1568.2536300050635,10587.61832865281,4326.094120078722,4328.7160029335555,10587.61832865281,332.40581238547935,227.8106889845159,104.10845390114778,258.8279935705593,1715.152656063995,1322.5074216156431,1495.2717643530714,2.9568398331292784,0.44561171247604375,0.4456117124760435,1.121,0.5745,0.225,0.3215,-0.486411126957706,1586,2735,3185,3828,CTRL,5
M02_EXTf1,group_cutoff,26.648000000000003,M02,772.3240237075298,772.6774829411091,4379.979868127266,1363.9340074149648,1364.805670970219,5459.229221534682,2011.3186697210806,2012.7573918774945,5459.229221534682,306.91894737856865,217.84810296717205,88.77235312370924,246.67670026318356,1707.04080430183,1158.332645322831,1447.7888629314705,2.8173287334202333,0.4045535775818173,0.4045535775818178,1.1445,0.5225,0.297,0.325,-0.4386154361464679,1521,2566,3160,3810,EXTf,1
M02_EXTf2,group_cutoff,26.648000000000003,M02,725.6217698464503,726.5705158162249,5387.259960157564,1406.1851779369626,1407.5036008475038,5387.259960157564,2099.2169232749347,2100.911795833554,5012.161775172455,305.33842034277717,213.83101599797988,91.16401692766695,247.76719313378288,1788.346634465104,1138.1331578672598,1442.0320765206868,2.8287545711739392,0.407841611821481,0.4078416118214803,1.2295,0.5685,0.3275,0.3335,-0.4450089438591988,1355,2492,3147,3814,EXTf,2
M02_EXTf3,group_cutoff,26.648000000000003,M02,510.49673873886417,510.47455746337675,6777.532630912727,1488.429161544725,1489.7981514742214,6777.532630912727,2632.781663319303,2635.778567623754,6486.168129395926,318.398656332527,216.16675788462436,101.85702311969351,247.15372169665906,1780.0018249889938,1218.0490300521712,1446.635598058528,2.819280657185079,0.40511434372976196,0.4051143437297627,1.0465,0.428,0.285,0.3335,-0.4424347969407904,1729,2585,3155,3822,EXTf,3
M02_EXTf4,group_cutoff,26.648000000000003,M02,516.4371637979967,516.7676660797798,5246.906372870319,1256.2388007227626,1257.9871554418032,6121.251340811141,1993.8020060683307,1996.963923202126,6121.251340811141,309.99099283006376,211.10821182457886,98.55373750654411,241.08128643576435,1690.1951260479234,1160.5166102294315,1430.206542696278,2.7441897005215976,0.3838214634275645,0.3838214634275645,1.1705,0.5105,0.3305,0.3295,-0.47341736293896614,1467,2488,3149,3808,EXTf,4
M02_EXTf5,group_cutoff,26.648000000000003,M02,538.684483459962,538.0449247414141,3233.6278854995035,1320.5724108863826,1321.3356325897616,6932.720880816225,1911.0663532960439,1912.88897662544,6932.720880816225,259.6888942189012,180.87406672083324,78.47139297250723,239.4923355610029,1693.162217920969,1078.96516641598,1451.3947783121594,2.731221771060754,0.38020246497024673,0.38020246497024723,1.1295,0.4985,0.3595,0.2715,-0.43203395817225315,1471,2468,3187,3730,EXTf,5
M02_INTf1,group_cutoff,26.648000000000003,M02,231.35264753448374,231.6400173118603,6556.746420804877,1307.3184021245363,1308.395439480213,6556.746420804877,2622.3876577346,2624.4298443526445,4000.4465459773783,314.4786655114508,218.2739968249289,95.83859641859766,239.49019510092026,1670.854138319822,1203.8787102660872,1421.1095387788362,2.732765645537744,0.3806324196448176,0.38063241964481825,0.9825,0.3625,0.279,0.341,-0.4651388105211671,1862,2587,3145,3827,INTf,1
M02_INTf2,group_cutoff,26.648000000000003,M02,582.9826565705027,581.3630715309564,4752.536825379822,1375.7206745811584,1376.6944333943147,6343.882770818658,2438.0479082755846,2442.4969385384106,6343.882770818658,288.6097115757747,205.31165125244277,82.96608578193509,238.87857542091405,1735.9508136138031,1165.7223899466746,1380.550447679045,2.724600285235237,0.37836119848643907,0.3783611984864392,1.264,0.6275,0.272,0.3645,-0.44497637677157564,1281,2536,3080,3809,INTf,2
M02_INTf3,group_cutoff,26.648000000000003,M02,585.8227211834841,586.6436640571485,4995.974157024175,1261.458640845335,1262.5166576170548,4995.974157024175,1953.3749441134953,1954.6757474073204,4004.916374335997,310.6956185676681,216.129257880632,94.2420211305228,243.49634563652086,1709.1710195793626,1145.3786531849744,1431.5919320311941,2.774239158334469,0.3922733388193855,0.3922733388193855,1.1455,0.4735,0.332,0.34,-0.46122607887567174,1533,2480,3144,3824,INTf,3
M02_INTf4,group_cutoff,26.648000000000003,M02,2435.8808354909006,2467.3743722061067,3511.4435367367696,1994.3120308644957,1996.548856491968,4443.8799960084725,1957.4007066387587,1957.1919248378447,4443.8799960084725,103.77625212615361,17.803315750264133,85.65760797732418,241.82580738156236,1558.4452053636558,1126.823828961445,1429.9466493154264,2.754839674565199,0.3868064032904429,0.3868064032904426,0.989,0.639,0.323,0.027,-0.46117773647496885,1223,2501,3147,3201,INTf,4
M02_INTf5,group_cutoff,26.648000000000003,M02,593.0187278272541,593.2332000251612,4942.663833212806,1344.0113884656778,1344.757883563877,5477.587408963125,2075.6895631270163,2076.954398236998,5477.587408963125,302.929388467312,219.54149949629357,83.0449686529909,245.26757870226217,1740.5929218512392,1115.497558390184,1475.1703141261053,2.785749823128252,0.39553527406009614,0.39553527406009464,1.228,0.5755,0.3305,0.322,-0.4856570144446291,1383,2534,3195,3839,INTf,5
M03_CTRL1,group_cutoff,26.648000000000003,M03,1260.2845068365461,1259.99561258618,7609.396520406706,1911.152084962465,1912.526391936019,7609.396520406706,2639.922732284923,2643.1593108991597,4840.198975443607,243.25962297747182,165.02035974658878,77.8974644182368,205.1576449102506,1774.6703342035166,1027.0765061036432,1270.41377811552,2.7734917972677935,0.39206201577531774,0.3920620157753183,0.959,0.41,0.259,0.29,-0.36449378890811696,1906,2726,3244,3824,CTRL,1
M03_CTRL2,group_cutoff,26.648000000000003,M03,1770.729837542499,1771.0026612191189,9979.156037779758,2327.2447492479505,2329.1150544861657,9979.156037779758,2919.5868011919497,2923.157430152378,5730.268034442328,238.54404575411544,159.5270358533199,78.67721177550796,204.44478064020944,1842.1316795143116,1061.708436497452,1319.9841137193673,2.772814680421676,0.39187060407553315,0.39187060407553487,0.9095,0.4285,0.233,0.248,-0.34118458993307504,1990,2847,3313,3809,CTRL,2
M03_CTRL3,group_cutoff,26.648000000000003,M03,1791.8225902317113,1791.787706682459,7662.323467475595,2196.398568690073,2198.1046258815345,7662.323467475595,2619.1391829159525,2622.664345534445,6356.290868854849,246.69082434357568,171.00968992751365,75.36052049691658,207.9189641872442,1821.3407855046066,1029.6308918236202,1340.26460235231,2.827464456769849,0.4074696867633444,0.4074696867633433,0.9025,0.4015,0.245,0.256,-0.33535696241989316,2033,2836,3326,3838,CTRL,3
M03_CTRL4,group_cutoff,26.648000000000003,M03,1653.0522504555151,1653.3491466206085,8432.212447915692,2286.520526194129,2288.0803486927516,8432.212447915692,2971.72903637497,2974.654938130611,4274.556811438175,234.25988719767116,159.4770273117903,74.44662754671037,200.1075108569735,1801.5134078504122,1053.3997650021527,1318.0949759301254,2.711493079913798,0.37472959849237586,0.37472959849237636,0.8935,0.422,0.2265,0.245,-0.32326479291572136,2027,2871,3324,3814,CTRL,4
M03_CTRL5,group_cutoff,26.648000000000003,M03,1110.3122452862667,1110.6887380922374,9172.945408170577,2337.785980170836,2340.575656787418,9172.945408170577,3990.154469438525,3996.1926627232383,7878.318782699527,255.3204439113258,167.0275217110729,87.90389881248427,204.4683014871841,1796.2496808571382,1178.4301131067955,1310.5434608599164,2.7604103197139147,0.3883723309471497,0.3883723309471502,0.9005,0.443,0.195,0.2625,-0.3531018312155528,2022,2908,3298,3823,CTRL,5
M03_EXTf1,group_cutoff,26.648000000000003,M03,997.3328366603756,997.301743745822,9111.150974920718,2105.7303738111195,2108.0279366925824,9111.150974920718,3609.0741598316686,3614.5301294249716,5893.281064925715,260.66905563358773,165.99996490374474,94.27622120191708,203.27439946315485,1804.4347456234148,1158.8305359661713,1259.6602419136027,2.7525151555398435,0.38615390833213703,0.3861539083321364,0.889,0.3765,0.2175,0.295,-0.38413150966612414,2050,2803,3238,3828,EXTf,1
M03_EXTf2,group_cutoff,26.648000000000003,M03,1707.8939068595364,1707.2623287471197,7479.234477864578,2371.0014701545942,2373.047095072948,8211.839208137477,3200.2853866609444,3205.67912814067,8211.839208137477,246.83784477227135,158.60430280575463,87.90134272237023,199.1880938952239,1834.2814881998247,1151.2600561164338,1298.9899538325797,2.6884045138175705,0.3683750677836232,0.3683750677836231,0.8645,0.3975,0.2075,0.2595,-0.330663626429304,2092,2887,3302,3821,EXTf,2
M03_EXTf3,group_cutoff,26.648000000000003,M03,518.7891881467856,518.1113924306238,4950.498219064204,1710.1146236994266,1711.9499039834616,5290.26961371419,3196.0411430980566,3201.0109541849406,5290.26961371419,267.48896641163174,174.05799816860173,93.06229859303158,197.32259931806666,1613.9335253988584,1132.1724266061672,1262.2608745197192,2.660324630082495,0.3607200375852989,0.3607200375852993,0.8745,0.3565,0.2305,0.2875,-0.3902267644964591,2085,2798,3259,3834,EXTf,3
M03_EXTf4,group_cutoff,26.648000000000003,M03,293.7373935002288,291.39571894124657,6852.026999492431,1919.1214753315935,1921.6147980839291,8193.519822683651,4278.15772377512,4287.668424171315,8193.519822683651,270.9354780767944,169.7623776205498,100.74372966543754,200.23582245343883,1670.4771584895907,1230.4507753616356,1257.350959351579,2.7022552080463975,0.37218059171324563,0.37218059171324597,0.913,0.4215,0.2005,0.291,-0.3927893642404725,1999,2842,3243,3825,EXTf,4
M03_EXTf5,group_cutoff,26.648000000000003,M03,-28.59846388266876,-30.685835178439124,5704.141360444948,1752.1086646909428,1754.3166284494043,10681.450365060591,4511.525054770661,4520.389148422322,10681.450365060591,299.2094861887826,178.73847323702785,120.02760642084041,204.74664632002654,1603.5453795082833,1338.0246310187047,1256.2279948613466,2.766356981868557,0.39004744908934313,0.3900474490893425,0.9015,0.4005,0.1965,0.3045,-0.44329206701105134,2031,2832,3225,3834,EXTf,5
M03_INTf1,group_cutoff,26.648000000000003,M03,1837.1692450786418,1836.0217352669313,8056.973030376481,2341.8100227679556,2346.52291636463,10407.999818223761,2955.2495002343226,2967.0862787081633,10407.999818223761,253.6563167141587,160.19105920377507,93.14217196555191,202.4483532261233,1862.0903247960632,1157.349632379983,1299.1044534131736,2.723002398761129,0.3779175363740501,0.37791753637405034,0.8395,0.3565,0.218,0.265,-0.321183720161306,2138,2851,3287,3817,INTf,1
M03_INTf2,group_cutoff,26.648000000000003,M03,1825.5548305926043,1825.815420457896,9091.314297041623,2078.3219063917663,2081.924360582238,9091.314297041623,2361.1207139690473,2368.462085671849,7717.890970718232,256.651775199688,165.52400959668412,90.8291042293348,201.75898366701477,1842.3011982338935,1089.4937209838567,1274.5778837800085,2.7143507939028493,0.3755198895189107,0.3755198895189109,0.893,0.358,0.2525,0.2825,-0.3497760541122351,2037,2753,3258,3823,INTf,2
M03_INTf3,group_cutoff,26.648000000000003,M03,901.7788564172113,899.7805013155237,5200.024118190398,2247.28100801663,2249.407278328918,6718.586487354012,3913.9457334902813,3921.181150358072,6718.586487354012,250.14925290483652,162.77098949968047,86.98867713279753,198.49335701945594,1728.0001124342364,1165.1373192012009,1306.516915785697,2.6783246410275905,0.3656178839314766,0.36561788393147604,0.774,0.3285,0.199,0.2465,-0.3372305028381829,2258,2915,3313,3806,INTf,3
M03_INTf4,group_cutoff,26.648000000000003,M03,1023.6595834020046,1023.0432440664919,6239.366494182497,1937.6579573169672,1939.5574682597419,6239.366494182497,3066.4763481609452,3071.4830178731345,5246.531108299037,245.5666515239747,156.32082997823198,88.8995986028134,197.65287358163815,1706.2181101318956,1123.8325431071507,1256.2833589883376,2.6603916148811955,0.3607382030851261,0.3607382030851254,0.798,0.294,0.2255,0.2785,-0.37279052933884305,2209,2797,3248,3805,INTf,4
M03_INTf5,group_cutoff,26.648000000000003,M03,924.729890516631,923.2999736801021,6644.13169233338,1919.8871573219412,1933.5422388749894,27732.457365019247,3045.116846966949,3075.8286175704534,27732.457365019247,273.96333280989506,164.51478715215967,109.08039804837827,198.26784883495748,1716.4172145042098,1181.8810949709834,1270.036723167801,2.6698835739765783,0.36331693672731635,0.3633169367273168,0.7385,0.225,0.241,0.2725,-0.3614676326338806,2333,2783,3265,3810,INTf,5
M04_CTRL1,group_cutoff,26.648000000000003,M04,2617.232206639099,2641.5717716314284,5215.033968154807,6749.158405375747,6756.664631613556,10453.494864393026,8449.60495639429,8450.18361629851,10453.494864393026,132.39216741275823,63.052492871892504,68.79115352134735,199.3580806402312,1929.1830370707225,1222.0758811467251,1578.1457967978208,2.8310441546457144,0.4085020899874448,0.4085020899874452,0.5815,0.398,0.13,0.0535,-0.25356517167666315,2493,3289,3549,3656,CTRL,1
M04_CTRL2,group_cutoff,26.648000000000003,M04,3889.2685153553216,3961.9433579449833,8099.462168417638,8136.047114551756,8145.808208746507,10582.748226282652,9020.134852674433,9016.798660957977,10582.748226282652,116.73198769614275,35.402059056435,80.72425730650005,201.77618094658277,2012.1775018050262,1292.325530226243,1600.0816047783926,2.869158884031693,0.41957557093873543,0.41957557093873565,0.5315,0.369,0.1345,0.028,-0.2449619287204701,2547,3285,3554,3610,CTRL,2
M04_CTRL3,group_cutoff,26.648000000000003,M04,1705.0458344157637,1727.926692132608,3759.7389436736703,5814.31192364181,5820.651513871623,10285.819199774414,6952.68969160308,6954.446903677703,10285.819199774414,116.67998559505324,43.64114678060934,72.52429288094793,193.73732901855192,1788.6559344794364,1180.4795906447187,1450.9745482246456,2.7595902705344173,0.3881416137221314,0.3881416137221309,0.639,0.45,0.148,0.041,-0.2822737423297016,2293,3193,3489,3571,CTRL,3
M04_CTRL4,group_cutoff,26.648000000000003,M04,1941.097813980727,1967.86766947217,3477.295553678414,7235.972390986497,7245.744874557858,10683.818258222425,8501.29168328567,8507.002294890834,10683.818258222425,120.42335485969554,38.26682889379526,81.57962604128564,196.99735127550994,1905.9962271945174,1290.203897902579,1509.8204986460482,2.8079624959132405,0.40186816403951653,0.4018681640395159,0.5945,0.426,0.136,0.0325,-0.26108444214914156,2395,3247,3519,3584,CTRL,4
M04_CTRL5,group_cutoff,26.648000000000003,M04,1405.223623047104,1443.9886393995369,3203.8754355818965,8331.005928212426,8342.110749584108,13042.443704451201,9424.550502712214,9431.287924876411,13042.443704451201,108.86337581539082,26.100369563510345,82.1368375202467,197.22319344947033,1972.9305033989683,1310.1905556651348,1537.7535028482073,2.8029088183150677,0.40042292781795963,0.4004229278179602,0.5255,0.3715,0.133,0.021,-0.27509890389088665,2524,3267,3533,3575,CTRL,5
M04_EXTf1,group_cutoff,26.648000000000003,M04,2501.9916655937604,2552.796064462886,5363.269545798888,8305.159775037273,8316.728797277521,11661.591834376799,9511.308440921612,9514.722659391935,11661.591834376799,115.18798384989063,32.72140109526017,81.8604247849571,189.38915022241423,1969.2422966703957,1333.688107049924,1523.0575235648214,2.6954744905116486,0.3703151238021932,0.3703151238021921,0.4815,0.3275,0.1275,0.0265,-0.2546086412836381,2634,3289,3544,3597,EXTf,1
M04_EXTf2,group_cutoff,26.648000000000003,M04,,,,11774.967417114116,11795.845906777788,15915.277460655198,11774.967417114116,11795.845906777788,15915.277460655198,91.23560306397948,,91.23560306397948,194.13045996223295,2136.03454088521,1431.1131382522137,1581.4331045748906,2.774460451356442,0.3923359223313451,0.39233592233134545,0.437,0.314,0.123,0.0,-0.23829648052716407,2690,3318,3564,3564,EXTf,2
M04_EXTf3,group_cutoff,26.648000000000003,M04,964.3112022146709,1015.8900924513705,1958.5183551656082,10452.663511331224,10487.422385960417,25964.857239364996,11162.422148627345,11195.922833112667,25964.857239364996,118.40931752502783,12.805881486355775,104.89523202280695,198.42630666156717,2112.441546702342,1515.1022652339896,1590.8531572971767,2.836025424586595,0.409940887303852,0.4099408873038528,1.085,0.9485,0.127,0.0095,-0.22453578315689926,1408,3305,3559,3578,EXTf,3
M04_EXTf4,group_cutoff,26.648000000000003,M04,2781.396684791198,2834.999233404491,5402.5284686097875,7170.357925227199,7182.811210440686,9095.717997475294,7932.330362802895,7937.639678676137,9095.717997475294,115.93760816459039,29.100329238694293,86.26696514237697,194.70320869372273,1899.8204322544073,1289.3500103007348,1518.5899062598164,2.775023062465581,0.392495055923336,0.392495055923336,0.895,0.726,0.144,0.025,-0.2609711094722794,1789,3241,3529,3579,EXTf,4
M04_EXTf5,group_cutoff,26.648000000000003,M04,1996.9013125832394,2026.657533350812,4557.853337445296,7003.04091221793,7013.439809889995,10676.887123155291,8420.220137114513,8425.139204351453,10676.887123155291,129.11351595253427,45.51613873121747,83.02568483792048,202.42071612170665,1910.3425513524785,1301.5112207095415,1558.9433635159662,2.8823656274992335,0.42344707495357037,0.42344707495357164,0.5645,0.39,0.136,0.0385,-0.2340691823066519,2480,3260,3532,3609,EXTf,5
M04_INTf1,group_cutoff,26.648000000000003,M04,3062.920536698803,3102.2327814149676,6016.671740889549,7597.2635347436735,7607.528022849733,10758.363639949122,8940.126653395426,8941.78853665926,10758.363639949122,120.70757344793437,47.175678474053385,72.95078967651534,196.36256415427175,1969.2037498098055,1250.9515390489416,1553.9842469969303,2.8016845858047663,0.4000732170405721,0.4000732170405712,0.5685,0.4,0.13,0.0385,-0.23613005474636997,2485,3285,3545,3622,INTf,1
M04_INTf2,group_cutoff,26.648000000000003,M04,2109.8104667947337,2199.980950480029,4428.188269349514,9942.725636034182,9961.868950729062,14729.366197734606,10758.654299496626,10770.398950755003,14729.366197734606,99.45085681215946,15.677876140345196,83.12907649878946,197.48267910720588,2004.8476533128205,1384.9546323467112,1578.8363283354586,2.809577360165788,0.4023305271537287,0.4023305271537296,0.4855,0.353,0.12,0.0125,-0.23581507353485864,2608,3314,3554,3579,INTf,2
M04_INTf3,group_cutoff,26.648000000000003,M04,2016.3613140902612,2065.8463046994925,4687.646177717252,9372.246176692359,9388.827633853609,12763.953294382663,10819.305493925558,10829.414124834748,12763.953294382663,116.93299535994237,31.82847174133898,84.44462623587113,190.08906464868102,2058.223655459089,1383.7216175571841,1550.0726084898229,2.7070887793750598,0.3735132344249924,0.3735132344249929,0.5135,0.3675,0.122,0.024,-0.24992723881471066,2578,3313,3557,3605,INTf,3
M04_INTf4,group_cutoff,26.648000000000003,M04,1596.7665900490465,1633.2669389509176,3623.976856078254,7769.631910258146,7782.969579382932,10774.089363853796,8965.92363898084,8974.772416675958,10774.089363853796,109.97804593300162,29.01399565346821,80.386157257608,204.29385496790917,1884.080632465289,1312.8457305952788,1545.574005439624,2.9152618057500392,0.4331677571898563,0.43316775718985634,0.5435,0.3895,0.129,0.025,-0.2336189621514899,2485,3264,3522,3572,INTf,4
M04_INTf5,group_cutoff,26.648000000000003,M04,2878.4844332680373,2935.505428839397,5440.145681332564,8149.947750944444,8164.910702275213,10171.86114705773,9097.626549627843,9105.028504241202,10171.86114705773,114.29795614327398,29.588524744511336,84.10308833334749,195.2808224191505,1970.9035250202924,1320.015489049177,1511.2665366804601,2.785417015666841,0.39544077223070184,0.39544077223070134,0.973,0.8155,0.1335,0.024,-0.2641149095994727,1625,3256,3523,3571,INTf,5
M05_CTRL1,group_cutoff,26.648000000000003,M05,1589.715993961705,1604.757790279348,3379.761533530429,1941.181215054394,1942.332107180356,7738.933782591019,1983.6577604912643,1983.1298588486063,7738.933782591019,294.6254805065492,55.3037118583033,238.8583936519644,89.77292810937303,1944.7866909390252,1438.789607108464,1540.1166141049187,0.9496479171778452,0.0459648912640275,0.04596489126402725,0.8345,0.3105,0.4675,0.0565,-2.6500095034270803,4149,4770,5705,5818,CTRL,1
M05_CTRL2,group_cutoff,26.648000000000003,M05,381.0974476930063,375.91577836569354,4041.787874478614,1807.686168496548,1809.3688579327784,10611.099828905193,2739.250691890954,2745.415817650084,10611.099828905193,309.9013269782189,190.54491797520708,118.88829809221446,229.61976151593436,1902.0048218616205,1230.7713389231674,1601.445689640307,2.5540793650383216,0.3324832519324442,0.33248325193244344,0.915,0.3505,0.3415,0.223,-0.7870882812343653,3975,4676,5359,5805,CTRL,2
M05_CTRL3,group_cutoff,26.648000000000003,M05,5834.1954974721075,5846.14197414308,7131.0433585799765,4509.793254547408,4514.862015766041,7131.0433585799765,3350.9412919882957,3349.9920521861322,5892.111469224328,122.67937384272965,92.98904616638609,29.470027673606843,372.99445362550233,1943.821508341536,1052.0645953564324,1611.3598995587465,4.41930361737115,0.9954253038995785,0.9954253038995798,0.5745,0.327,0.132,0.1155,-0.0034038792597176335,4128,4782,5046,5277,CTRL,3
M05_CTRL4,group_cutoff,26.648000000000003,M05,411.71190374507205,413.1468921436539,3796.9632304161787,1977.9894785610745,1979.6558443387364,7511.3822668134235,3245.4013677231405,3247.254961132637,7511.3822668134235,304.7760871686337,193.7394512714411,110.57760316905727,249.44588398822225,1883.8029966622419,1262.6697553371173,1596.3895913827976,2.8090833259528876,0.40218904852938514,0.40218904852938536,0.844,0.332,0.283,0.229,-0.6401960319275083,4080,4744,5310,5768,CTRL,4
M05_EXTf1,group_cutoff,26.648000000000003,M05,-966.1632718515932,-969.7310403010164,3743.3964651520364,2504.995435199608,2509.099297129988,14891.499011386652,6762.438711251359,6775.951976189009,14891.499011386652,330.5743035098037,204.14808346257834,125.81349506428809,257.35368201778687,1881.6815532783246,1568.3043496492432,1650.6016111249432,2.8968648681631795,0.4277179441589232,0.4277179441589235,0.7535,0.3505,0.181,0.222,-0.40705376253472514,4274,4975,5337,5781,EXTf,1
M05_EXTf2,group_cutoff,26.648000000000003,M05,-992.9049062502589,-995.4867154909995,4449.002603584202,2447.241405504781,2449.8046312838346,11119.946091930615,6524.45184906631,6533.112894128081,11119.946091930615,318.522921662729,200.3307928008933,117.57517735793944,253.0257232051415,1881.653977953648,1494.463716882037,1620.4690563025893,2.8506596003761904,0.4141824748836362,0.4141824748836377,0.83,0.417,0.189,0.224,-0.38720659068233476,4111,4945,5323,5771,EXTf,2
M05_EXTf3,group_cutoff,26.648000000000003,M05,-1255.437768157376,-1257.6564289607204,3899.361576358089,2160.6666319028,2163.269733975162,9692.620530397166,6400.451026901343,6409.038499649392,9692.620530397166,338.8583768272049,210.86250800949233,127.36512039376699,254.2281836571679,1824.3647106064352,1518.4873414738686,1600.4339560238877,2.865448879258929,0.41849119671999246,0.41849119671999274,1.786,1.3445,0.197,0.2445,-0.3767513655188111,2218,4907,5301,5790,EXTf,3
M05_EXTf4,group_cutoff,26.648000000000003,M05,-1707.8801125792622,-1711.9448870434403,4049.5412198435515,2183.2662598267393,2186.6822006346206,12602.379515360808,6993.962148099831,7006.6266349032685,12602.379515360808,359.87186274334636,220.0874835904819,139.08139423372776,256.2920820923491,1851.345514345064,1564.4852713988319,1623.2932343873254,2.8872953916691104,0.42489677261741493,0.4248967726174153,0.798,0.3485,0.201,0.2485,-0.4364484961509342,4218,4915,5317,5814,EXTf,4
M05_EXTf5,group_cutoff,26.648000000000003,M05,-815.2361682219752,-818.0546468379946,3169.7914833182003,2365.3645704747737,2367.3283382174623,14558.378930747276,5781.264853615924,5788.364656351002,14558.378930747276,308.06844654101707,181.61289782322513,125.88908898932888,234.43866871844864,1833.3963551599304,1516.413341819487,1550.3447845892383,2.635388103168766,0.35398931979222553,0.35398931979222503,0.769,0.3625,0.196,0.2105,-0.48520714130286724,4189,4914,5306,5727,EXTf,5
M05_INTf1,group_cutoff,26.648000000000003,M05,-843.4098661957503,-851.408515661996,5963.446954519954,2062.468312641184,2063.6341318032646,12072.712291906588,4913.747527783896,4923.905623053103,12072.712291906588,337.3326321225271,185.21161740657513,151.53171663203503,226.35449260808127,1860.9945503641716,1516.4058203236389,1565.2047684293755,2.516265602201776,0.3227111407147741,0.32271114071477325,0.811,0.3365,0.2395,0.235,-0.8332221554323768,4182,4855,5334,5804,INTf,1
