file_prefix,cutoff_type,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
F03_CTRL1,literature_cutoff,50,F03,1424.260731690409,1440.1542967001137,3127.054040634306,9133.160634919688,9153.328521413361,20330.78164912411,12911.284844918198,12933.547572139161,20330.78164912411,143.1714586445592,66.09930932899564,76.42045562863066,193.0909925452783,2085.917164178989,2085.917164178989,1471.1031942223558,1673.791512476186,2.663266262569117,0.3615182051650801,0.3615182051650807,0.9425,0.64,0.101,0.2015,-0.20655451190771248,1466,2746,2948,3047
F03_CTRL1,no_cutoff,none,F03,1477.6162857142897,1465.0891326530646,5960.693000000203,9178.570966666668,9192.055260000001,23880.85900000017,12914.677693069305,12940.781400990096,23880.85900000017,142.48039687797794,65.40930877758399,76.419026737272,193.08825018270002,2088.115967,2088.115967,1471.0927595346534,1673.7731392910443,2.6632249905117864,0.361507000514093,0.3615070005140926,0.9325,0.63,0.101,0.2015,-0.20654504098485252,1486,2746,2948,3046
F03_CTRL1,trial_cutoff,34,F03,1424.8128289893862,1441.3892553940655,3298.311087500537,9139.569996735829,9160.097709695669,20172.376422892557,12920.564846274923,12943.029080863285,20172.376422892557,143.1736211969316,66.10102072894855,76.42090306615378,193.1668933262475,2085.996497176997,2085.996497176997,1471.1060917703576,1674.1836544833714,2.664310335084668,0.36180171058302624,0.3618017105830271,0.943,0.6405,0.101,0.2015,-0.20655748041822863,1465,2746,2948,3047
F03_CTRL2,trial_cutoff,34,F03,2585.908067306061,2596.837312508982,3524.505265699001,6702.65307766567,6718.317417651078,17673.563370583346,9472.444651456004,9491.294815580783,17673.563370583346,142.85450541809428,82.42930515311564,59.912657911337284,194.73066912123684,1925.4732501818028,1925.4732501818028,1265.3640294892084,1614.0497771505816,2.6874787364618045,0.3681214046347776,0.3681214046347771,1.0095,0.6845,0.1085,0.2165,-0.22312476464659123,1659,3028,3245,3391
F03_CTRL2,participant_cutoff,32.8,F03,2585.734005845141,2596.6303896606223,3512.626620654948,6701.954227926685,6717.5713645763435,17652.364029816585,9471.39271835943,9490.186029727012,17652.364029816585,142.85362944551062,82.42888253374227,59.91222747831246,194.75893417132636,1925.413861143554,1925.413861143554,1265.360420802025,1614.1814025800113,2.687867662782391,0.3682279598690761,0.3682279598690757,1.0095,0.6845,0.1085,0.2165,-0.22312744847036034,1659,3028,3245,3391
F03_CTRL2,group_cutoff,26.648,F03,2588.884600998744,2599.449196766652,3434.4753682732116,6699.086573387137,6714.493565935911,17485.165118550183,9464.475918865042,9483.140929524445,17485.165118550183,142.84718020768523,82.42382358020376,59.911113251074845,194.9734822662245,1925.0769396687,1925.0769396687,1265.3510499025842,1615.167908641806,2.6908221538048003,0.36903791352735493,0.36903791352735454,1.0095,0.6845,0.1085,0.2165,-0.22314324884320497,1659,3028,3245,3391
F03_CTRL2,no_cutoff,none,F03,2501.980434210527,2495.161361842105,7188.232999999775,6614.544628726288,6621.624542005419,21617.18799999985,9495.234755760368,9512.050364055298,21617.18799999985,146.5055892301159,86.07138118283689,59.921049795492074,194.54110332829902,1928.422974,1928.422974,1265.4379784285716,1613.1451845995368,2.684875284503274,0.3674085266736258,0.3674085266736249,1.0015,0.6765,0.1085,0.2165,-0.22309075428943884,1675,3028,3245,3397
F03_CTRL2,literature_cutoff,50,F03,2587.8397903577575,2598.585130370115,3602.8677416553255,6706.433329131224,6722.632817525014,17801.467669023667,9477.468613282957,9497.337713030152,17801.467669023667,142.8624878318214,82.43029760227012,59.91956921460982,194.57231798843614,1925.75419105387,1925.75419105387,1265.4218887711315,1613.2806034166822,2.6853133856819444,0.3675284393130799,0.3675284393130795,1.009,0.684,0.1085,0.2165,-0.22306676678944506,1660,3028,3245,3391
F03_CTRL3,participant_cutoff,32.8,F03,917.5980599045834,927.336917742238,3066.588313402375,5763.551061526053,5773.4627068335185,13917.205365762115,8980.612297896609,8990.638650852099,13917.205365762115,155.71843554468393,87.43731327638058,67.74749840051305,190.65637609808817,1850.5904678655866,1850.5904678655866,1281.6230751882579,1547.7229472664683,2.6339936362923932,0.3536148050983091,0.3536148050983086,0.9765,0.629,0.119,0.2285,-0.23532323924009993,2047,3305,3543,3701
F03_CTRL3,no_cutoff,none,F03,968.3542614379061,954.6177647058788,6309.3259999998845,5861.5597435897425,5856.697279487179,17886.962000000058,9020.464548523207,9021.33089029536,17886.962000000058,152.8651693121761,84.58886755901807,67.74209409207408,190.55292404791575,1853.016113,1853.016113,1283.998504506329,1547.320165517544,2.632545819854141,0.3532261719485989,0.35322617194859834,0.9575,0.6105,0.1185,0.2285,-0.23543043542528308,2085,3306,3543,3696
F03_CTRL3,literature_cutoff,50,F03,928.5475415215299,938.590949945501,3061.221045647282,5826.325704422716,5836.151044621016,14468.21330880397,8995.476280417603,9005.160517646347,14468.21330880397,153.43827794565573,85.15995564041587,67.74434575782443,190.55368510155014,1850.3083793722167,1850.3083793722167,1281.5999823386849,1547.3172560398443,2.6325595251944627,0.3532298498314014,0.3532298498314014,0.976,0.6285,0.119,0.2285,-0.23540931479097071,2048,3305,3543,3697
F03_CTRL3,trial_cutoff,33,F03,917.3250122924406,927.0784308048115,3069.7458764312323,5763.563694202901,5773.478817198595,13924.421443836065,8980.814583874553,8990.837056905391,13924.421443836065,155.71854441302605,87.43743616220905,67.74747841241715,190.6526555542061,1850.581687392973,1850.581687392973,1281.6229269247353,1547.707265639484,2.6339421609337212,0.3536009840542406,0.3536009840542398,0.9765,0.629,0.119,0.2285,-0.2353237168121465,2047,3305,3543,3701
F03_CTRL3,group_cutoff,26.648,F03,919.6140453781046,928.9280217530047,2944.948533350369,5748.0803174537805,5757.8228082552105,13763.241685319226,8973.820389974926,8983.84915722097,13763.241685319226,156.28356042860787,88.0031505619675,67.74694827715234,190.84650664126795,1850.8536335417023,1850.8536335417023,1281.618801738007,1548.5368932349875,2.6366203091157625,0.3543204207156829,0.35432042071568365,0.977,0.6295,0.119,0.2285,-0.2353197921466406,2046,3305,3543,3702
F03_CTRL4,participant_cutoff,32.8,F03,1004.1185103763517,1010.4930363565165,1710.1210080119781,6355.037095105269,6375.1968723970695,17041.408905722667,9403.02869400149,9431.040829635358,17041.408905722667,155.93166401767115,77.47421961164703,77.89882494040992,190.0047787466678,1895.4660334007551,1895.4660334007551,1369.7523959290402,1547.5309005415672,2.62522177845817,0.35126347533593666,0.35126347533593655,1.0225,0.676,0.1185,0.228,-0.23938656345641604,1955,3307,3544,3679
F03_CTRL4,trial_cutoff,33,F03,1004.0111540126619,1010.3845722080571,1708.5310982409865,6354.447252011122,6374.612767168481,17051.703161579557,9402.16401669379,9430.185789614292,17051.703161579557,155.93182007246642,77.47420281902049,77.89899213093382,190.00167786031173,1895.4697472931807,1895.4697472931807,1369.7540916836579,1547.5173221119976,2.6251788572366817,0.3512519894231646,0.3512519894231644,1.0225,0.676,0.1185,0.228,-0.2393871405116788,1955,3307,3544,3679
F03_CTRL4,group_cutoff,26.648,F03,1001.2941986750681,1007.911396874055,1776.6889759495389,6360.518112125205,6380.353726570455,16793.62090082746,9435.853353598703,9463.274219560795,16793.62090082746,156.5143309161277,78.06897364374461,77.8869650963081,190.17853213739966,1895.3359845169657,1895.3359845169657,1369.6408034870644,1548.2915821419308,2.6276275873274826,0.3519075809217353,0.35190758092173563,1.0225,0.676,0.1185,0.228,-0.2393557056123041,1955,3307,3544,3680
F03_CTRL4,literature_cutoff,50,F03,1018.656032557401,1024.427677428117,1541.0598545952234,6387.302963810609,6407.787241040002,17611.904979689512,9387.429190099167,9416.135232470173,17611.904979689512,154.74918045746603,76.28704502180994,77.90343421543466,189.9383264030289,1895.55130698863,1895.55130698863,1367.0156895741197,1547.2435553432872,2.6242967713460854,0.35101598084085056,0.35101598084085006,1.022,0.675,0.119,0.228,-0.23942913181120803,1956,3306,3544,3677
F03_CTRL4,no_cutoff,none,F03,1038.1004148148147,1036.933051851854,6657.959000000032,6354.022235924934,6371.936134048258,22467.40699999989,9369.356042016807,9398.093344537816,22467.40699999989,155.92929000655394,77.47276706383794,77.89786985060904,189.94512471864306,1898.179932,1898.179932,1366.9748178991595,1547.2908429538463,2.62438414423822,0.35103935456314855,0.351039354563149,1.0085,0.6615,0.119,0.228,-0.23946652567623014,1983,3306,3544,3679
F03_CTRL5,literature_cutoff,50,F03,1123.1696430307693,1132.9699356851463,2915.0631445001345,6034.280905072355,6046.258347296591,14362.745334285079,9223.314192112348,9236.705367823502,14362.745334285079,154.78957735098672,83.45676963688811,70.80144227650665,189.2109064407904,1857.7210534745357,1857.7210534745357,1325.3110342528696,1528.258343885849,2.614246596150031,0.3483325823385333,0.3483325823385333,0.9845,0.6365,0.1155,0.2325,-0.2317238094802458,2031,3304,3535,3685
F03_CTRL5,group_cutoff,26.648,F03,1120.4038358912508,1130.7992063477868,3127.4974324442446,6027.109251923864,6039.234416275626,14122.166157132713,9227.13452324948,9240.38781405465,14122.166157132713,154.79368613331576,83.46089327536366,70.80180784220362,189.3832506232228,1856.8090770550612,1856.8090770550612,1327.9992613988968,1529.0526551603914,2.6166127158397257,0.34896341002518577,0.34896341002518644,0.985,0.6375,0.115,0.2325,-0.2318010576052491,2030,3305,3535,3685
F03_CTRL5,participant_cutoff,32.8,F03,1116.535943214564,1126.6727746322874,3043.0517258672044,6029.478875360742,6041.487515228602,14199.365348881576,9233.572091977812,9246.801476487068,14199.365348881576,154.79072953639508,83.459117902863,70.80034010411208,189.25276540577187,1857.069324642762,1857.069324642762,1327.9850467559852,1528.464494850497,2.6148184620216224,0.3484849943592825,0.348484994359283,0.985,0.6375,0.115,0.2325,-0.23175724912700466,2030,3305,3535,3685
F03_CTRL5,trial_cutoff,30,F03,1117.1878144964983,1127.4395467386348,3082.3256191972177,6028.938916028656,6040.988695076363,14170.463945901021,9232.254851810498,9245.47727007923,14170.463945901021,154.79174104492387,83.4599218529006,70.80063615922319,189.29377733950906,1856.9516710345151,1856.9516710345151,1327.9880413185763,1528.651907082305,2.615381935753607,0.34863520233773104,0.34863520233773154,0.985,0.6375,0.115,0.2325,-0.23177366210071465,2030,3305,3535,3685
F03_CTRL5,no_cutoff,none,F03,1169.1894520547958,1188.2608493150688,6304.687000000151,6107.592838196287,6115.523360742705,18221.19200000004,9228.834805194803,9229.72390909091,18221.19200000004,152.49324524017607,81.16154735264502,70.80044518823009,189.1971544214488,1859.79834,1859.79834,1325.3005555974025,1528.2083085452584,2.6140547112720958,0.3482814492112049,0.348281449211204,0.9695,0.6215,0.1155,0.2325,-0.23174512716740378,2061,3304,3535,3681
F04_CTRL1,literature_cutoff,50,F04,4848.780016230011,4866.386003217232,8472.280366937164,4851.468341410662,4856.609617343104,8472.280366937164,4853.314324701377,4849.896499042869,7310.776972057996,162.05755363203673,107.68665214526257,54.00766561922397,187.57860346264337,1918.0338909192494,1918.0338909192494,1051.566660218115,1524.3264202645669,2.6656911601422495,0.36217682779105664,0.3621768277910563,0.9605,0.5845,0.15,0.226,-0.19095970709160034,1619,2788,3088,3294
F04_CTRL1,group_cutoff,26.648,F04,4833.7728152466525,4851.017642478002,8275.11193140666,4846.332435771876,4851.226591079132,8275.11193140666,4854.99857393428,4851.370765613912,7169.830046422547,162.66757582462589,108.30012020859382,54.00465082658355,187.80813304606724,1918.0086082947703,1918.0086082947703,1051.5415541024627,1525.3301380301166,2.6689596406942657,0.36306552312206236,0.3630655231220619,0.961,0.585,0.15,0.226,-0.19095131136197482,1618,2788,3088,3295
F04_CTRL1,participant_cutoff,29.8,F04,4808.074786234654,4825.353099011715,8299.29439149634,4834.73243171815,4839.704645834887,8299.29439149634,4853.215065920041,4849.655051632286,7167.976018144051,163.28094060496755,108.91230877941359,54.005730834296045,187.7203792889111,1917.9447940751777,1917.9447940751777,1051.550169926099,1524.9392702780249,2.667711293825544,0.3627259708055228,0.36272597080552355,0.961,0.585,0.15,0.226,-0.1909516906073408,1618,2788,3088,3296
F04_CTRL1,trial_cutoff,30,F04,4807.92504051865,4825.204363529087,8300.895672045415,4834.617971840667,4839.592956012023,8300.895672045415,4853.125070890599,4849.569046800194,7168.614481291035,163.280968174338,108.91226909998356,54.00579250302668,187.71601387596317,1917.940526550111,1917.940526550111,1051.5506516043245,1524.9198789555367,2.667649214601996,0.3627090893051298,0.3627090893051298,0.961,0.585,0.15,0.226,-0.1909516220747093,1618,2788,3088,3296
F04_CTRL1,no_cutoff,none,F04,4846.858956521741,4837.606975845411,13306.39699999988,4845.0154871794875,4842.971351084812,13306.39699999988,4843.743493333333,4846.672769999999,11381.714000000036,162.674037234954,108.29969580075398,54.010927986916045,187.58307063307606,1919.658447,1919.658447,1051.58747862,1524.3057835986697,2.6657720492556165,0.3621988082870789,0.36219880828707846,0.9545,0.5785,0.15,0.226,-0.19090084596578893,1631,2788,3088,3295
F04_CTRL2,trial_cutoff,34,F04,7801.771448688638,7813.1843993901375,10699.050067519769,2374.148208944231,2377.3660665479833,10699.050067519769,307.86804796914913,307.9660577984229,6651.0573440338485,165.76051363262576,108.49948177286086,57.20492227235966,182.1054771643487,1913.8598171135309,1913.8598171135309,845.5934119981852,1407.188715707497,2.58100182163338,0.33952958222603596,0.3395295822260357,0.939,0.3105,0.373,0.2555,-0.20281439233960047,1455,2076,2822,3106
F04_CTRL2,participant_cutoff,29.8,F04,7801.664882313066,7813.1043873129665,10655.109815839678,2374.6948942721856,2377.916390615604,10655.109815839678,308.66342429415613,308.7563489774668,6647.884417302324,165.76016077206776,108.49960370181583,57.20443063930893,182.19038979992925,1913.8795906293674,1913.8795906293674,845.5926157579605,1407.523935975794,2.5822027781009056,0.3398456262605522,0.33984562626055254,0.939,0.3105,0.373,0.2555,-0.2028180685768783,1455,2076,2822,3106
F04_CTRL2,group_cutoff,26.648,F04,7799.937252813942,7811.418412470704,10623.153912754264,2375.0115586211778,2378.2381444136417,10623.153912754264,309.7583452823777,309.8424391479499,6627.435820324579,165.75960456866213,108.49968839673411,57.20372050340627,182.28105190156887,1913.7712375963556,1913.7712375963556,845.5914197983632,1407.8805212906693,2.583484770144306,0.340183157878062,0.34018315787806275,0.939,0.3105,0.373,0.2555,-0.20282370978624306,1455,2076,2822,3106
F04_CTRL2,literature_cutoff,50,F04,7770.693926679754,7782.083117573391,10854.486363486154,2370.9829762986838,2374.2090705171045,10854.486363486154,308.0907231370147,308.19820803581473,6644.300658921828,166.3705508595497,109.10921346352757,57.2050329066726,181.9769255649449,1913.716866531387,1913.716866531387,845.5937325736061,1406.68271208449,2.579181495400153,0.3390508249854521,0.3390508249854521,0.939,0.3105,0.373,0.2555,-0.2028172244723516,1455,2076,2822,3107
F04_CTRL2,no_cutoff,none,F04,7855.6645795053,7852.559335689046,15269.408999999985,2382.8872361516037,2382.4044120505346,15269.408999999985,306.7532037533512,307.26521179624666,10526.854999999981,165.15433790472807,107.88728951383202,57.21111758024503,181.95698836513216,1916.281738,1916.281738,845.6005247305632,1406.5513016333334,2.578931909540006,0.3389852086668532,0.3389852086668532,0.938,0.3095,0.373,0.2555,-0.20274207146531992,1457,2076,2822,3105
F04_CTRL3,trial_cutoff,26,F04,3097.618778724264,3113.1858083939837,5979.237672467018,4594.026820624596,4601.724499412408,9729.104348630295,5556.36330548306,5559.000223266006,9729.104348630295,170.16100144699084,97.17366846300644,72.57530391238262,180.70735345131428,1813.2765451225503,1813.2765451225503,1182.0094531980476,1463.4105846589794,2.5621270021907163,0.33458179283153855,0.3345817928315393,0.9665,0.583,0.1485,0.235,-0.20737997592309199,2067,3233,3530,3721
F04_CTRL3,group_cutoff,26.648,F04,3096.961179490974,3112.4886079917414,5964.517887470312,4593.766954823528,4601.468388770653,9753.217973394087,5556.359221114834,5559.027776409618,9753.217973394087,170.16103242494407,97.173228244065,72.57574342687202,180.6917824868569,1813.2733426033997,1813.2733426033997,1182.0123227143185,1463.340265663349,2.5619073596977864,0.33452443015666067,0.3345244301566602,0.9665,0.583,0.1485,0.235,-0.20737489472112722,2067,3233,3530,3721
F04_CTRL3,literature_cutoff,50,F04,3090.652609826763,3105.357441667328,5925.128635241184,4590.603791690611,4598.627592016638,10537.663506562472,5551.981898187239,5555.723560864685,10537.663506562472,170.16785698738857,97.16620025781995,72.58917764581842,180.56820525976661,1813.425160745037,1813.425160745037,1180.4522526105377,1462.7468303285305,2.5601730187676854,0.33407165576075654,0.33407165576075676,0.966,0.582,0.149,0.235,-0.20729053261737818,2068,3232,3530,3721
F04_CTRL3,no_cutoff,none,F04,3128.9966772486778,3144.917486772487,11931.152000000002,4611.423876796715,4619.368221765913,14505.30999999994,5551.62099328859,5554.506439597315,14505.30999999994,169.05097397172796,96.04609658422387,72.59247417430595,180.57972235655208,1815.283936,1815.283936,1180.4635489060402,1462.7133216865673,2.5603748320875406,0.33412432623788485,0.3341243262378845,0.9505,0.5665,0.149,0.235,-0.20708522154720854,2099,3232,3530,3719
F04_CTRL3,participant_cutoff,29.8,F04,3095.3121711280687,3110.661830632774,5899.670181798749,4591.712717292085,4599.4448852235555,9893.211761655519,5554.04438166019,5556.877758714596,9893.211761655519,170.1615337705988,97.17124040580377,72.57812650768214,180.63729026579838,1813.3108861265569,1813.3108861265569,1182.0283553117563,1463.089870575039,2.5611395938913315,0.33432395613648597,0.33432395613648663,0.9665,0.583,0.1485,0.235,-0.2073523377217617,2067,3233,3530,3721
F04_CTRL4,group_cutoff,26.648,F04,3123.809960284177,3130.2755405815765,5035.359589452157,3886.229835205314,3893.5841132930445,9045.519456597627,4470.584541970528,4478.619960140978,9045.519456597627,177.28081141266998,104.93078838911539,72.0101641225321,185.419778863197,1734.5388202024656,1734.5388202024656,1165.0032700612282,1422.3542054552172,2.635673991709665,0.3540661259212416,0.3540661259212424,1.0025,0.5965,0.152,0.254,-0.2235016887374324,1807,3000,3304,3537
F04_CTRL4,literature_cutoff,50,F04,3146.177184407916,3152.766309397534,5056.995361872949,3892.8790868538663,3900.458053556396,8933.10431008425,4462.730538720513,4471.0649109407905,8933.10431008425,176.76645561938727,104.40883824618416,72.0183263431547,185.17432824119038,1734.4421448536798,1734.4421448536798,1165.0537485737532,1421.3713813052482,2.6321905233590095,0.35313083339760326,0.35313083339760293,1.0025,0.5965,0.152,0.254,-0.2234787454604911,1807,3000,3304,3536
F04_CTRL4,trial_cutoff,30,F04,3126.459376107159,3132.8927759632975,5009.5458157619,3886.0495546689294,3893.4704821178348,8991.657739828224,4468.235448106076,4476.413263479701,8991.657739828224,177.28360736302542,104.930067606987,72.01383343631531,185.33403750443173,1734.5375704250343,1734.5375704250343,1165.0263363689412,1422.0076287370935,2.634457719178826,0.35373942273908776,0.3537394227390885,1.0025,0.5965,0.152,0.254,-0.2234928953488535,1807,3000,3304,3537
F04_CTRL4,no_cutoff,none,F04,3184.0278956521734,3179.563304347825,10531.49400000018,3909.5138951310855,3916.0972340823964,13320.679000000004,4458.401328947369,4473.343299342106,13320.679000000004,175.72230668820293,103.36389045543886,72.01874019977296,185.1667240874511,1735.998901,1735.998901,1165.053084743421,1421.2932066903354,2.632109137131526,0.35310899642055377,0.35310899642055427,0.9925,0.5865,0.152,0.254,-0.22339009112958955,1827,3000,3304,3534
F04_CTRL4,participant_cutoff,29.8,F04,3126.313277067996,3132.7481135669245,5010.758880884154,3886.0713066371663,3893.4889680925967,8994.704722562688,4468.385849037222,4476.55679409418,8994.704722562688,177.28348162583714,104.93009861032516,72.01366801799779,185.33829272006056,1734.5380532269285,1734.5380532269285,1165.0252850706972,1422.02467508742,2.634518138797161,0.3537556485041415,0.3537556485041411,1.0025,0.5965,0.152,0.254,-0.22349314206995025,1807,3000,3304,3537
F04_CTRL5,no_cutoff,none,F04,3207.3890431034483,3194.4390689655174,10163.81799999997,3836.4264699248115,3840.744936090225,15775.81799999997,4322.882079999999,4340.554806666666,15775.81799999997,173.88368825473407,97.99521138503411,75.56438033163599,182.60097946813394,1711.812256,1711.812256,1195.9795214833334,1388.105837502857,2.591838442491617,0.3423866723739741,0.34238667237397363,0.996,0.583,0.15,0.263,-0.23642123726626757,1765,2931,3231,3463
F04_CTRL5,trial_cutoff,29,F04,3076.5867734474114,3079.867140756258,4682.564144290285,3756.044198715597,3764.193439590307,11455.488372056512,4304.1398550986005,4316.216653983107,11455.488372056512,178.98782567409236,103.09419449394629,75.57049295846244,182.77779624269476,1710.0559577694416,1710.0559577694416,1195.992169465745,1388.6245552707321,2.594447281083094,0.3430762841141416,0.34307628411414215,1.0045,0.5915,0.15,0.263,-0.23608894843356937,1748,2931,3231,3473
F04_CTRL5,participant_cutoff,29.8,F04,3077.0766445519102,3080.334588627795,4696.4773415818345,3756.601747002411,3764.7345998104374,11475.527604839415,4304.751996312482,4316.817275497769,11475.527604839415,178.9870300346567,103.09386924740346,75.5700466181734,182.76119111038622,1710.065818067955,1710.065818067955,1195.9896736459066,1388.5656205129314,2.5942086015196195,0.343013163516737,0.34301316351673744,1.0045,0.5915,0.15,0.263,-0.23609929271786792,1748,2931,3231,3473
F04_CTRL5,group_cutoff,26.648,F04,3075.2647195972186,3078.6022194268417,4641.354072455782,3754.119017451143,3762.322824092499,11378.983351426315,4301.728151053309,4313.857445189462,11378.983351426315,178.99049069063497,103.09493806182297,75.57234590201048,182.83916442767477,1710.0361655925035,1710.0361655925035,1196.003068751769,1388.8437835448754,2.595327812608092,0.34330919749730393,0.3433091974973035,1.0045,0.5915,0.15,0.263,-0.23605597470468986,1748,2931,3231,3473
F04_CTRL5,literature_cutoff,50,F04,3063.147577122958,3066.251927229692,4979.245910041733,3754.0951989708565,3762.0795255515445,11660.328729626839,4313.762772667655,4325.699880192245,11660.328729626839,179.4891592885401,103.59918330200024,75.56674361758378,182.63093202818285,1710.1422621971992,1710.1422621971992,1195.9769900898086,1388.128760655819,2.5923191210411867,0.34251368120875386,0.34251368120875314,1.0045,0.5915,0.15,0.263,-0.23623458474064238,1748,2931,3231,3474
