sport,cutoff_type,jump_type,trial_num_in_block,overall_recording_number,cutoff_frequency,PID,propulsive_peakforce_rfd_slope_between_events,propulsive_peakforce_rfd_instantaneous_average_between_events,propulsive_peakforce_rfd_instantaneous_peak_between_events,braking_peakforce_rfd_slope_between_events,braking_peakforce_rfd_instantaneous_average_between_events,braking_peakforce_rfd_instantaneous_peak_between_events,braking_propulsive_rfd_slope_between_events,braking_propulsive_rfd_instantaneous_average_between_events,braking_propulsive_rfd_instantaneous_peak_between_events,braking_net_vertical_impulse,propulsive_net_vertical_impulse,braking_to_propulsive_net_vertical_impulse,total_net_vertical_impulse,peak_force,maximum_force,average_force_of_braking_phase,average_force_of_propulsive_phase,takeoff_velocity,jump_height_takeoff_velocity,jump_height_net_vertical_impulse,movement_time,unweighting_time,braking_time,propulsive_time,lowering_displacement,frame_start_of_unweighting_phase,frame_start_of_breaking_phase,frame_start_of_propulsive_phase,frame_peak_force
FHOC,literature_cutoff,CMJ,5,9,50,P24,759.7524465659562,759.0649703786607,5355.591936417855,1786.75451788864,1789.5693353983413,5355.591936417855,2837.6403583118513,2844.0389182091776,4918.748001216387,190.8440939602172,125.22650307353517,65.0084139237588,146.73397072089378,1428.633747527164,1428.633747527164,956.1375025881287,1142.7339262442938,2.2065487890553834,0.2481578775984597,0.24815787759846028,0.845,0.33,0.215,0.3,-0.29149293872827264,1154,1484,1699,1919
FHOC,literature_cutoff,CMJ,6,12,50,P24,145.47335329356255,149.631503655308,2031.3104307594476,1829.6842609752343,1835.8413567645189,5303.937223431421,3355.7532993910218,3363.7216462015026,5303.937223431421,198.41590094956288,129.5972376265684,68.10632610129443,153.59978869797425,1396.318005765981,1396.318005765981,976.4486465781563,1226.7618276324365,2.30035914256448,0.26970704305708404,0.269707043057084,0.806,0.323,0.213,0.27,-0.2754089464117664,1193,1516,1729,1922
FHOC,literature_cutoff,CMJ,7,15,50,P24,289.754308500493,290.69837245065486,3700.662975726882,1850.954287649708,1854.0941868613252,5715.404946481169,3352.395415922398,3357.6470992849845,5715.404946481169,191.79727324872403,127.08108538157308,64.01620862311471,150.77676764137763,1413.2394540870498,1413.2394540870498,962.7346772440591,1199.3968847237952,2.2590123973025658,0.26009872635915826,0.2600987263591585,0.801,0.314,0.209,0.278,-0.27628342236247044,1198,1512,1721,1922
FHOC,literature_cutoff,CMJ,8,18,50,P24,434.91460101556453,436.14764224293873,3702.216848965618,1765.2034641818707,1771.5900364184083,5446.613420270092,3153.895253048161,3165.6616088747523,5446.613420270092,204.02381035094945,129.14624407059875,74.23219359272534,151.18402015232158,1395.6330941289168,1395.6330941289168,1020.5817493219678,1183.1701729601173,2.257741054833999,0.2598060484547879,0.2598060484547879,0.784,0.291,0.205,0.288,-0.29432562785348015,1215,1506,1711,1925
FHOC,literature_cutoff,CMJ,9,19,50,P24,31.686080364704914,31.52366199187236,2566.5512447829824,1588.2900005248646,1590.0210781200935,5494.207253105822,3130.4809214242823,3134.0879626174974,5494.207253105822,197.88323841309906,129.30198386303448,67.9060042259626,148.93868912391395,1334.0514320386076,1334.0514320386076,967.9122344753769,1166.6150107512512,2.2410307297567664,0.2559744511577036,0.2559744511577035,0.802,0.295,0.216,0.291,-0.29385275204879185,1197,1492,1708,1922
FHOC,literature_cutoff,CMJ,10,20,50,P24,583.7208833087725,583.8359850007084,5349.596385968383,1761.0014921976185,1765.9914064566108,5349.596385968383,3085.4421771975703,3095.916255594501,4655.234802255698,204.72924455201672,129.97872836232685,74.10908927525765,154.11547466517078,1433.5861423911003,1433.5861423911003,1013.3178602162591,1157.7507155830674,2.3065015823189983,0.2711493144362917,0.2711493144362917,0.827,0.311,0.208,0.308,-0.3081387052171873,1172,1483,1691,1925
FHOC,literature_cutoff,CMJ,1,1,50,P25,25.99925943927124,29.818761876957964,2488.506057002116,1886.3133216133015,1889.164089862119,6370.318964568549,3786.8503905370408,3788.711478992905,6370.318964568549,176.86544614650896,120.60205467454112,55.56337187836942,141.33250993388106,1323.8439062466011,1326.9010790581044,920.4002100131962,1133.5344281441344,2.2428752836946084,0.25639600092804127,0.2563960009280414,0.978,0.517,0.185,0.276,-0.2917979343450408,1021,1538,1723,1912
FHOC,literature_cutoff,CMJ,2,5,50,P25,225.51196240688873,260.52119319408666,439.5796611828264,6134.359691676322,6150.570928321647,9012.895150273223,6411.3369289858265,6426.667009655752,9012.895150273223,62.58628228246185,4.117103290125773,57.64678228214403,142.14372758049993,1444.3259352873383,1444.3259352873383,1073.9211036360866,1206.7040305873968,2.2478612686974158,0.2575372213715574,0.257537221371558,0.785,0.414,0.128,0.243,-0.24757095967866688,1214,1628,1756,1762
FHOC,literature_cutoff,CMJ,3,7,50,P25,475.44856556082493,499.1773758668569,784.7467319634743,4596.17603178891,4610.310784451252,7332.674944191356,5013.464889128463,5026.628091649673,7332.674944191356,80.96131845299638,11.961463683947937,68.207386739606,138.60801077414735,1420.2285087138632,1420.2285087138632,1053.9500771554856,1168.6590789466322,2.194025121869494,0.24534894166128685,0.245348941661287,0.752,0.34,0.158,0.254,-0.2672476192356674,1247,1587,1745,1761
FHOC,literature_cutoff,CMJ,4,9,50,P25,575.3091642590795,578.8638530363414,2354.9410267155617,2098.683502436013,2101.1308064716504,4788.299665502971,3546.30994534448,3547.704927968187,4788.299665502971,169.28201123297288,111.4763171331177,57.1649330046061,140.66283093806297,1360.259996523604,1360.259996523604,937.4727998454348,1148.0652685169246,2.226088893313046,0.25257246487929164,0.25257246487929175,0.816,0.368,0.181,0.267,-0.2611343501515034,1183,1551,1732,1904
FHOC,literature_cutoff,CMJ,5,10,50,P25,215.5453159984065,213.6013892002913,4482.779125583358,1852.488868388391,1855.8898308931828,6064.909534581762,3639.0455411581056,3648.279904353704,6064.909534581762,178.44973434581328,115.23780404492847,62.53490992324663,140.89514098545553,1339.7172800900314,1339.7172800900314,957.3099218563171,1099.5508810549904,2.231915347340338,0.25389633627387065,0.2538963362738705,0.842,0.362,0.186,0.294,-0.2888956607619515,1157,1519,1705,1908
FHOC,literature_cutoff,CMJ,6,11,50,P25,-71.34072839604666,-76.47573004939477,3237.985713129514,2052.9482967372055,2059.774921837182,7322.168414034648,4458.769602309803,4479.143129997882,7322.168414034648,187.01874608809845,115.1722252144983,71.10768803983262,142.31622691611523,1342.8168128428135,1369.246123821872,1048.849021397079,1129.8724015483886,2.258117995552839,0.2598928074332096,0.2598928074332098,0.798,0.353,0.166,0.279,-0.2900025476333645,1201,1554,1720,1908
FHOC,literature_cutoff,CMJ,7,13,50,P25,68.80771540931784,69.51367110015964,1815.5916992482962,2353.44738689535,2359.701351115567,6123.361753190751,4682.593026007734,4694.503076845561,6123.361753190751,167.78526485679404,106.04660955236582,61.01953115875669,134.29017648227736,1350.4474209650746,1350.4474209650746,1018.9676769258101,1154.6727025073685,2.1234176974426227,0.22981155544406368,0.22981155544406426,0.737,0.33,0.154,0.253,-0.24708816429349473,1262,1592,1746,1903
FHOC,literature_cutoff,CMJ,8,15,50,P25,356.2379432701267,357.3302594973229,2065.3421752244467,1624.4221641384083,1626.772818610955,4564.325502542604,2775.723046677816,2779.2160635205664,4564.325502542604,174.94569580080594,115.03255930225356,59.3104464268305,136.1862203829947,1293.534725652893,1293.534725652893,895.1346948834912,1079.2257263693314,2.1533408423127,0.23633418874474862,0.23633418874474935,0.834,0.319,0.217,0.298,-0.2825371380835741,1165,1484,1701,1898
FHOC,literature_cutoff,CMJ,9,16,50,P25,-160.2091808294265,-158.86494764914562,3178.399288651999,1662.3662411481143,1665.9685670529348,5557.745413112687,3656.70269765757,3662.7759208368866,5557.745413112687,188.50151348138468,123.76412327806928,64.03830151497141,144.14482012955384,1285.6923893337707,1321.6065372793694,956.8545523485228,1097.608037959537,2.2816863050198593,0.2653461974778378,0.2653461974778381,0.886,0.392,0.191,0.303,-0.323779149252154,1113,1505,1696,1905
FHOC,literature_cutoff,CMJ,10,19,50,P25,27.957155854200625,28.143731353303043,2494.826660220744,2133.5221519866104,2138.788220239885,7076.918852318951,4291.076407282783,4301.547387864406,7076.918852318951,168.0292222336186,107.25400892836907,60.07856025061176,143.84797805361967,1319.749437761406,1319.749437761406,991.4258423313292,1136.152643987923,2.2818770075397206,0.26539055441072523,0.26539055441072545,0.843,0.402,0.162,0.279,-0.28867144295774994,1156,1558,1720,1886
FHOC,literature_cutoff,CMJ,1,3,50,P26,317.3927990045087,332.63476017618814,520.0099151985487,2799.3011935249237,2805.7486992684035,4645.555129295157,2985.7356269161287,2991.522516289415,4645.555129295157,73.26001414015973,9.58140247650466,63.04302598035396,140.37467333596612,1251.4991162681938,1251.4991162681938,908.0291611829866,1086.1819117859231,2.2554251233998475,0.25927331739364,0.2592733173936399,0.888,0.379,0.213,0.296,-0.31262074149694247,1111,1490,1703,1719
FHOC,literature_cutoff,CMJ,2,4,50,P26,-479.3920785741842,-479.33153713903096,2081.972856012406,1354.4164067276172,1358.382884514556,5427.331804502173,3379.8168233296064,3388.0973203707567,5427.331804502173,189.21361937524233,120.95748621249629,67.5784264588056,138.3856191074731,1181.89834220766,1288.323383651129,948.4943337702173,1051.4788666489471,2.223320685245618,0.25194469263206143,0.251944692632061,0.884,0.367,0.201,0.316,-0.3314206211197515,1115,1482,1683,1905
FHOC,literature_cutoff,CMJ,3,7,50,P26,-343.3325772008927,-342.8762036016336,1070.522798844031,1461.1180495279755,1466.1029070178406,4931.681415558211,3395.786762721814,3405.626901908823,4931.681415558211,189.15124690144935,120.20172225648739,68.28964949285663,138.03148353446508,1199.4877343858639,1271.0814628262399,964.6094620805918,1072.244192862331,2.2165567847472443,0.2504140662593803,0.25041406625938023,0.896,0.401,0.194,0.301,-0.3110564490007855,1103,1504,1698,1906
FHOC,literature_cutoff,CMJ,4,8,50,P26,-240.3644618193356,-236.8286088317207,1437.5417491793633,1538.071089632195,1541.2419946571192,5284.048350302619,3307.614463326468,3310.4222451285145,5284.048350302619,184.15763934264731,118.98851273635469,64.50744030286181,138.30128610502217,1225.7125835642573,1280.579538882295,935.311825033782,1084.3430631729134,2.2200805380136286,0.2512108866089135,0.2512108866089133,0.878,0.385,0.2,0.293,-0.3016984563144386,1121,1506,1706,1905
FHOC,literature_cutoff,CMJ,5,11,50,P26,-324.5657851267958,-325.96265721053686,1294.5470239786664,1487.3268096832007,1492.6688744084495,5843.4706916742725,3460.4873317799506,3473.168133972582,5843.4706916742725,189.30873695041984,118.67577373199538,69.96981040826692,137.7084894150052,1206.225487698805,1276.5230752077293,978.9072748830729,1066.4078833881554,2.2116089944806174,0.24929736720018184,0.24929736720018203,0.852,0.357,0.191,0.304,-0.31227268783604517,1147,1504,1695,1903
FHOC,literature_cutoff,CMJ,6,14,50,P26,-54.52925265498299,-53.89821330615949,2122.6756791721564,1451.5491321937307,1456.867113966589,5231.109613363107,3054.075886515514,3064.3809597346367,5231.109613363107,188.858426712488,118.8657350288121,69.37388525284192,136.42345565994862,1217.5788627455497,1229.5902460114582,953.6684004384728,1058.5169732845275,2.1925059808179346,0.2450093005057295,0.2450093005057299,0.841,0.332,0.203,0.306,-0.3099870551324768,1158,1490,1693,1909
FHOC,literature_cutoff,CMJ,7,17,50,P26,-111.5417556242882,-110.29306191605814,1799.9002482426586,1378.1065026423862,1381.942755329324,4518.753110953374,2874.651280623258,2881.08707172862,4518.753110953374,181.5091263462186,118.1302077950202,62.757506789180376,137.2898474729946,1208.7575534203147,1235.837493183328,903.208010026278,1054.316621108197,2.203467936599493,0.2474653897870554,0.24746538978705557,0.915,0.388,0.216,0.311,-0.3188861854024022,1084,1472,1688,1905
FHOC,literature_cutoff,CMJ,8,18,50,P26,-328.05482121581633,-329.23886588270574,1055.389600504539,1318.628272024956,1322.2926438249501,4721.040475472342,3164.909315961579,3174.009791072928,4721.040475472342,187.0921285089739,119.30417598831858,67.16137976997538,136.29326929456425,1163.9596001430477,1239.8541251769984,951.2411867190588,1043.210264105233,2.1902113743705534,0.24449673111224,0.24449673111224,0.891,0.376,0.198,0.317,-0.32122794771400476,1108,1484,1682,1904
FHOC,literature_cutoff,CMJ,9,20,50,P26,-96.88359401335926,-96.16924343193297,2311.1804320738884,1316.0994666384327,1320.3171437358048,4422.211906912387,2780.4637294957442,2788.312126800551,4422.211906912387,187.5393431526368,121.31441665633011,65.61304433534103,137.6988136465577,1200.5860595184042,1223.3346061104849,910.2113835632724,1046.2414528915515,2.212367064942313,0.24946829918661895,0.24946829918661872,0.929,0.392,0.22,0.317,-0.3226058202147404,1070,1462,1682,1910
FHOC,literature_cutoff,CMJ,10,21,50,P26,-541.2243489934776,-541.8678372949714,2228.669295100379,1386.7148649344751,1392.1611831365426,5238.5552434315905,3587.1899886847036,3599.586976089789,5238.5552434315905,194.0666492565993,119.04382150801686,74.33926414463666,138.38077414661018,1175.195002305486,1293.5064257378815,1000.7207064753833,1054.475878185642,2.2264401557498705,0.25265217977245197,0.25265217977245247,0.852,0.348,0.191,0.313,-0.3261388676738248,1147,1495,1686,1904
FHOC,literature_cutoff,CMJ,2,6,50,P27,680.8012342642746,681.5287596403172,2520.0502917750273,1372.6064065608537,1375.4736816238155,3416.0877897177706,2097.6182271276684,2102.727959862522,3416.0877897177706,218.53718897272313,147.47723763317887,70.53490238503083,165.9526284216726,1438.6799638771406,1438.6799638771406,1018.2597023798493,1212.3783984287288,2.2147525411278948,0.2500065656693408,0.25000656566934104,1.02,0.421,0.25,0.349,-0.3294814189474104,979,1400,1650,1912
FHOC,literature_cutoff,CMJ,3,7,50,P27,-405.2531618905866,-406.49261938264783,2108.3206766077783,1606.590383329903,1609.7364045306992,6276.01237796864,4003.68056486921,4012.051837278517,6276.01237796864,219.56944761560084,142.10736937241387,76.70883200884879,164.04962355965077,1397.192481349897,1490.9302317620613,1145.0263917799484,1249.4084899721704,2.1895724928137503,0.2443541132154241,0.2443541132154246,0.989,0.481,0.188,0.32,-0.3363514945386788,1010,1491,1679,1903
FHOC,literature_cutoff,CMJ,4,8,50,P27,-163.25550401293515,-159.94211669488843,3015.9102898720885,1522.56198046154,1526.3100529971211,5344.580700770835,3298.6911158900048,3302.8971603512027,5344.580700770835,228.76763804767967,148.79261427618977,79.23647174175863,168.86439094342518,1436.000135452988,1485.818765041544,1090.5224355339083,1252.8106823753585,2.253392166842902,0.25880612933684755,0.258806129336848,0.929,0.377,0.224,0.328,-0.3300126184308435,1070,1447,1671,1907
FHOC,literature_cutoff,CMJ,5,10,50,P27,-548.0753061690475,-550.8829569192271,2523.8696708605858,1725.8853822713386,1737.183494143595,9070.572331183299,4487.123361091808,4515.549899005593,9070.572331183299,241.27124262784326,144.6284438906187,95.82115713243547,169.79183733342282,1435.011687085636,1572.0441982186755,1263.8354836639796,1272.5298911866796,2.2659710943748195,0.26170361878400694,0.26170361878400716,0.889,0.39,0.182,0.317,-0.331666737799464,1110,1500,1682,1903
FHOC,literature_cutoff,CMJ,6,13,50,P27,-35.746514797893866,-34.766536348386715,2090.2081110154977,1684.5995069782282,1689.110956243244,4798.871127577848,3542.5732104964395,3550.898648242204,4798.871127577848,218.32446665979398,140.65691120174705,76.95818096382301,165.13973991868633,1437.2572712179726,1447.4799160381322,1121.9396680332861,1257.5709361268923,2.202991485824905,0.24735838361962398,0.2473583836196242,0.916,0.399,0.2,0.317,-0.3183960435351636,1083,1482,1682,1898
FHOC,literature_cutoff,CMJ,7,14,50,P27,-534.9617226727453,-538.2600110577725,2640.8454288527137,1673.1359845085033,1678.81406299395,6711.824790796149,4382.531549536306,4399.223872776334,6711.824790796149,235.1551040135367,145.44069516690837,88.90336639698849,165.27353748688856,1424.4688401592366,1556.6206953142869,1218.3469886735006,1255.0188756437951,2.2041099953617755,0.24760962648591672,0.24760962648591714,0.876,0.371,0.185,0.32,-0.3383737627297034,1123,1494,1679,1906
FHOC,literature_cutoff,CMJ,8,17,50,P27,-785.5817513842496,-788.83477182051,2056.792001637863,1622.7431937158274,1629.7710663177268,8617.195963838254,4796.720578009571,4817.297835655981,8617.195963838254,237.36273064020088,144.24383766234547,92.28705552827677,162.34760050563347,1387.0685602911558,1578.6206286943955,1270.944149210235,1243.7804018619763,2.166598783865284,0.23925332773937444,0.23925332773937413,0.865,0.371,0.173,0.321,-0.3332544948247236,1134,1505,1678,1906
FHOC,literature_cutoff,CMJ,9,20,50,P27,-537.810515869591,-537.2301487140561,1024.9763282628264,1698.5715660174583,1706.442927013775,6401.468913383258,4117.515450507532,4133.272988515306,6401.468913383258,236.01383337798433,146.10657737710326,89.1027219273453,166.00063525166394,1425.8130522284018,1540.2207491562692,1191.8080287566554,1285.360999926146,2.2151292713804365,0.25009162532754453,0.2500916253275448,0.848,0.349,0.196,0.303,-0.3067764335480933,1151,1500,1696,1908
FHOC,literature_cutoff,CMJ,10,22,50,P27,-658.7024278381767,-660.605362474075,1980.3489627985982,1801.5716049971954,1811.0317210288329,7773.160339956346,4712.89587718572,4735.802269840608,7773.160339956346,236.03811472497523,146.00065942975857,89.18897515743375,168.028575229286,1443.4565640255962,1587.6304117132038,1233.5005087243383,1288.3836799689052,2.2406889841530515,0.25589638754866634,0.25589638754866645,0.857,0.371,0.18,0.306,-0.31366459248637574,1142,1513,1693,1906
FHOC,literature_cutoff,CMJ,1,4,50,P28,,,,6477.154704690772,6499.067749395204,12515.06954805809,6477.154704690772,6499.067749395204,12515.06954805809,67.71147687664687,,67.71147687664687,134.33586516027248,1422.9167452743468,1423.637466405746,1128.0546889245866,1166.4989753401344,2.211746508708238,0.24932836996855653,0.24932836996855676,0.656,0.292,0.128,0.236,-0.23135975831522448,1343,1635,1763,1763
FHOC,literature_cutoff,CMJ,2,7,50,P28,-566.968756802811,-564.271751943865,3084.39546187222,1340.2004305035146,1344.2250187218879,5287.786907904665,3860.786607879126,3866.565779952649,5287.786907904665,175.87680987589022,115.51352429643484,59.70280249559082,126.18416963438727,1128.7446942920205,1264.326959706214,946.8150245558834,1006.2792096187098,2.0778509362040305,0.22005425652823474,0.2200542565282354,0.846,0.366,0.171,0.309,-0.3057181519065387,1153,1519,1690,1916
FHOC,literature_cutoff,CMJ,3,10,50,P28,-622.8481811649207,-625.1577009724269,1395.6962630321505,1890.188326248086,1897.603176115829,10259.70438743307,5157.135785884994,5177.192316330562,10259.70438743307,174.3540236747679,110.0337164830168,63.59699779025199,128.72777972537122,1203.4185575176364,1321.530802129512,1050.7022313617322,1075.994984988408,2.126495659942921,0.2304782768479143,0.2304782768479145,0.736,0.327,0.14,0.269,-0.25167314323925666,1263,1590,1730,1912
FHOC,literature_cutoff,CMJ,4,11,50,P28,-571.3330001263446,-570.8038530638333,1894.5421548309969,1478.0815902025427,1485.3532416491714,6704.21794155828,4100.844309968677,4116.7447616687905,6704.21794155828,186.12844298953604,116.20069109171902,69.23856084129886,128.95500645497245,1161.1353392846177,1284.6347369331856,1008.7819494980752,1037.8143129749144,2.1275776130016744,0.23071286948755873,0.2307128694875596,0.772,0.312,0.168,0.292,-0.2845776303810293,1227,1539,1707,1922
FHOC,literature_cutoff,CMJ,5,12,50,P28,-825.3695570121579,-827.8020677146118,1342.8433032850735,1626.9721628629104,1634.4131309091154,7893.331159235269,4875.106891174259,4895.625314516701,7893.331159235269,181.68122321989378,116.26718225647727,64.67716826659141,129.72533079296005,1164.9905885682467,1334.2670881367603,1024.37149957366,1058.71644614252,2.1438645998046235,0.23425868615165332,0.2342586861516532,0.737,0.305,0.151,0.281,-0.2610968826245296,1262,1567,1718,1918
FHOC,literature_cutoff,CMJ,6,14,50,P28,,,,4541.329003767752,4555.883768319759,6710.932504323311,4541.329003767752,4555.883768319759,6710.932504323311,62.889336214142034,,62.889336214142034,121.38392925209043,1303.3574818911718,1304.4156251764043,1001.3164728159911,1037.3664640774805,1.9982342082738722,0.20351375897634602,0.2035137589763461,0.763,0.33,0.156,0.277,-0.2709587014338617,1236,1566,1722,1722
FHOC,literature_cutoff,CMJ,7,15,50,P28,-991.802210655855,-993.8539964004638,1764.3764405500842,1399.7681855601916,1409.4354378245803,8292.777374583238,4690.0815969147525,4715.871856885788,8292.777374583238,193.30225316791294,116.74011559103161,75.82712570644844,126.87560817932983,1113.3586530991854,1334.2198612881455,1078.2960859202867,1016.8136417583614,2.098959326970283,0.224547923357571,0.224547923357571,0.777,0.319,0.157,0.301,-0.28429708181291447,1222,1541,1698,1914
FHOC,literature_cutoff,CMJ,8,18,50,P28,-491.79802964626936,-493.4624209676816,2316.4907396846684,1388.403735291637,1393.1278366867418,5353.580760350684,3812.016414951482,3824.9753942412885,5353.580760350684,181.10673624209608,114.18799099367446,66.2578638532904,126.34916560320158,1146.1767711600833,1258.4802491227938,980.242929983856,1012.372265496573,2.081995044091314,0.2209328931509069,0.22093289315090697,0.791,0.314,0.173,0.304,-0.2855353146550872,1208,1522,1695,1918
FHOC,literature_cutoff,CMJ,9,20,50,P28,-683.2954983851204,-681.0272914976205,1398.4972235874739,1249.7821897449728,1254.8499050557352,5255.175448568887,3582.0824439019334,3590.5278269842397,5255.175448568887,184.87050080569736,115.9807565004111,68.23292658952538,125.91958626108836,1100.632710827468,1260.4236314125376,967.5783817242616,1011.5718488738065,2.076195383953808,0.21970373457446996,0.21970373457447012,0.769,0.281,0.184,0.304,-0.27588355325486835,1230,1511,1695,1917
FHOC,literature_cutoff,CMJ,10,21,50,P28,-572.7986247538822,-574.7343484916057,2084.6543689081445,1581.5506260089048,1587.189726667315,7455.89953304932,4431.291090625503,4446.950053934495,7455.89953304932,183.46885967769308,114.14258665423058,68.62587382747338,126.22888276471592,1176.5303828367937,1299.7450022250061,1032.7550834362082,1034.214676750003,2.0770075216262116,0.21987564958674094,0.21987564958674172,0.748,0.3,0.158,0.29,-0.28292744508393014,1251,1551,1709,1918
FHOC,literature_cutoff,CMJ,1,3,50,P29,-176.83790348129352,-179.93294033374255,1075.973675062065,1831.6128234808793,1843.4117814805486,7749.48187198455,4031.9537472865723,4060.069693277096,7749.48187198455,169.09091053164053,98.81418237085,69.64173418822017,124.42442338354797,1202.5140740170482,1261.829176885373,1044.0724036992847,1058.7470409181858,2.0395540943024653,0.2120173753101911,0.21201737531019074,0.703,0.275,0.157,0.271,-0.24175834195439908,1296,1571,1728,1900
FHOC,literature_cutoff,CMJ,2,8,50,P29,448.67372373398183,449.0320561266291,2972.2789088800782,1258.8775101825631,1278.7829028413546,18596.445131056185,2125.9377026977113,2166.761879150096,18596.445131056185,183.26490912037346,109.01106820591366,73.77782070596666,125.74740771019084,1183.9663024016188,1183.9663024016188,922.956673369505,987.3895671116206,2.0616571927273206,0.21663763406341977,0.21663763406341932,0.846,0.294,0.228,0.324,-0.2982318055658258,1153,1447,1675,1919
FHOC,literature_cutoff,CMJ,3,9,50,P29,-217.06367088518974,-218.3181287259008,2667.7267724007834,1088.3109603772148,1093.639546842743,4986.213334824657,2653.523195966733,2666.7451957473254,4986.213334824657,184.5119393826137,108.10064130339521,75.85229459162147,122.09518607203734,1101.6499340403636,1159.1744719720955,958.6585241051372,953.7459248386413,2.0034472245066746,0.20457700210925062,0.20457700210925034,0.849,0.294,0.211,0.344,-0.31136279852711723,1150,1444,1655,1908
FHOC,literature_cutoff,CMJ,4,10,50,P29,-129.80446930583673,-131.57070355551164,2442.2045058335643,1290.516192517051,1296.3040605659671,5203.791957329202,2949.900728112108,2964.5141810247246,5203.791957329202,189.62977527030765,113.52352344513191,75.50976223975303,129.45253638705879,1162.6993508982632,1198.820100463354,972.5356640037136,1009.2048586491953,2.126305197167339,0.23043699243123525,0.23043699243123533,0.769,0.251,0.202,0.316,-0.2877514882337268,1230,1481,1683,1919
FHOC,literature_cutoff,CMJ,5,12,50,P29,-283.56111861352923,-284.6289351852711,2015.3923622787697,1614.978538403203,1620.7478014535905,7593.499313077889,3907.1178804112087,3921.1416664200206,7593.499313077889,176.76992762531594,106.65260075547323,69.47771710858345,126.29667620098384,1180.6694553916232,1241.369157285321,1022.9770298037331,1039.5886131194916,2.0739866260231166,0.21923652012858055,0.21923652012857997,0.731,0.28,0.164,0.287,-0.2615215093703264,1268,1548,1712,1910
FHOC,literature_cutoff,CMJ,6,14,50,P29,-34.962206868798994,-35.93770002516094,1748.5944219414378,1470.6456188370985,1478.6663440519262,6279.17086931091,3113.862761946223,3131.7019405446617,6279.17086931091,180.45294062012573,107.45084966831328,72.4200739460791,126.29242947861422,1172.7567245660257,1183.3972492408777,988.9209293444915,1027.708109271291,2.071809696244158,0.21877652484461313,0.2187765248446132,0.747,0.266,0.186,0.295,-0.26192561100703665,1252,1518,1704,1907
FHOC,literature_cutoff,CMJ,7,15,50,P29,-39.41581765112197,-39.59531963574723,2187.9511948542204,1453.7565989112009,1463.1984841806914,7555.070976433752,2999.985903371677,3019.3910525997444,7555.070976433752,181.75310181522434,106.04504599698788,75.11930283193203,129.27884971066152,1178.0558326739265,1186.1839739537913,980.1788515914725,1036.1023337577994,2.1230008859020066,0.2297213436055405,0.2297213436055408,0.728,0.235,0.197,0.296,-0.268880126622737,1271,1506,1703,1907
FHOC,literature_cutoff,CMJ,8,16,50,P29,-313.994298701221,-317.10917385561334,1202.2917761993594,1866.519784381473,1877.7565587581214,7404.203397685487,4214.76572000899,4241.458116957529,7404.203397685487,167.4291813317296,98.4367056898686,68.33535285833761,124.37643354211161,1200.6384673833322,1262.6525718273508,1036.9410237764496,1054.7056752690619,2.0444963305312065,0.21304613891720528,0.21304613891720547,0.699,0.27,0.156,0.273,-0.22891630212899744,1300,1570,1726,1894
FHOC,literature_cutoff,CMJ,9,18,50,P29,-130.4671517778469,-131.62588725045833,1664.1106720041716,1465.128479615765,1477.73953816031,9702.627646721492,3340.178713117863,3368.971224518727,9702.627646721492,187.4853532907033,107.82800440023152,79.06341162225995,125.12290547103608,1163.4792944515664,1193.3560038769722,1045.2652554183992,1015.0032440791783,2.056405427542168,0.21553533549566192,0.2155353354956622,0.75,0.272,0.177,0.301,-0.2729263555025021,1249,1521,1698,1906
FHOC,literature_cutoff,CMJ,10,22,50,P29,71.68462707414795,70.99561196336919,1731.4200325340498,1229.7855167234425,1235.6523565488433,5286.600024960528,2447.1380797966544,2459.896190392179,5286.600024960528,175.35432508414686,107.57838004233304,67.24740976579292,123.9085200687696,1142.4035829831025,1142.4035829831025,911.7933439401346,993.4733690623545,2.033428125131139,0.21074566463171962,0.21074566463171998,0.839,0.31,0.215,0.314,-0.2859883468967377,1160,1470,1685,1911
FHOC,literature_cutoff,CMJ,1,2,50,P30,-1197.3039329117228,-1197.8122837388362,2545.5197859934997,1611.494911269004,1617.2506929922085,9314.510779457516,5435.522253346379,5449.806311915197,9314.510779457516,236.09649483021073,151.05219837100262,84.14084127727722,170.03897473782197,1362.759061667479,1633.8359320186935,1239.6060057807483,1271.3056966740476,2.28501698432565,0.26612143825977,0.2661214382597699,0.983,0.502,0.166,0.315,-0.35073453698629325,1016,1518,1684,1910
FHOC,literature_cutoff,CMJ,2,3,50,P30,-1364.6183031455823,-1367.4383132307253,2488.557398895384,1583.4575003926313,1595.3664724313537,10338.445812903577,5485.322534487325,5516.72574757234,10338.445812903577,254.04333930598716,152.57461610198823,100.53238821395638,163.1079547717492,1359.410441503901,1682.4947022124895,1324.8484417891814,1254.6500573031246,2.189754248553209,0.24439468241879858,0.24439468241879872,0.853,0.37,0.17,0.313,-0.34344646278815416,1146,1516,1686,1911
FHOC,literature_cutoff,CMJ,3,5,50,P30,-1501.7432552999946,-1499.2266937035333,3276.1314803953283,1428.4330580845879,1432.9725315461376,9389.758722416009,5621.918919754738,5629.3534586998585,9389.758722416009,236.94148795062011,151.65853559477625,84.34316773084569,165.44213149237558,1312.0800524638714,1676.2587888742758,1238.4488966021884,1228.619526128862,2.221494629738536,0.25153100866244416,0.25153100866244515,0.995,0.494,0.167,0.334,-0.3749570327818583,1004,1498,1665,1904
